Fecha de Scraping,Título,Descripción
2024-06-23 18:33:36,"Casa en Venta, Comuna 11/Guadalupe, Dos Quebradas",$2.600.000.000 | 384 m² | 3 | 4
2024-06-23 18:33:36,"Casa en Venta, Salamina, Salamina",$2.600.000.000 | 384 m² | 3 | 4
2024-06-23 18:33:36,"Casa en Venta, El Caribe, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$350.000.000 | 101 m² | 4 | 2
2024-06-23 18:33:36,"Casa en Venta, Centro, Manizales",$350.000.000 | 101 m² | 4 | 2
2024-06-23 18:33:36,"Casa en Venta, La Enea, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Centro, Santa Rosa De Cabal",$2.400.000.000 | 425 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, PAN DE AZUCAR, Sabaneta",$2.400.000.000 | 425 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Via Armenia, Pereira",60 | 1 | 2
2024-06-23 18:33:36,"Casa en Venta, Comuna 9/Divino Nino Jesus, Dos Quebradas",58 | 3 | 2
2024-06-23 18:33:36,"Apartamento en Venta, VALLE DEL LILI, Cali",150
2024-06-23 18:33:36,"Apartamento en Venta, la tablaza, La Estrella",$1.900.000.000 | 171 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, ASDESILLAS, Sabaneta",$1.900.000.000 | 171 m² | 4 | 4
2024-06-23 18:33:36,"Casa en Venta, Cerro De Oro, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$2.150.000.000 | 241 m² | 3 | 5
2024-06-23 18:33:36,"Casa en Venta, La Cumbre, Manizales",$2.150.000.000 | 241 m² | 3 | 5
2024-06-23 18:33:36,"Casa en Venta, Ondas De Otun, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Comuna 3/Campestre A, Dos Quebradas",$2.200.000.000 | 400 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CIUDAD MELENDEZ, Cali",$2.200.000.000 | 400 m² | 4 | 4
2024-06-23 18:33:36,"Casa en Venta, La Sultana, Manizales",
2024-06-23 18:33:36,"Casa en Venta, La Enea, Manizales",$1.250.000.000 | 200 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Villamaria, Villamaria",$1.250.000.000 | 200 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, La Cumbre, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Villamaria, Villamaria",$600.000.000 | 198 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, Comuna 3/Campestre A, Dos Quebradas",$600.000.000 | 198 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, La Enea, Manizales",
2024-06-23 18:33:36,"Apartamento en Venta, RESERVA DE LA SIERRA, Bogotá D.C.",$350.000.000 | 108 m² | 4 | 2
2024-06-23 18:33:36,"Casa en Venta, Centro, Santa Rosa De Cabal",$350.000.000 | 108 m² | 4 | 2
2024-06-23 18:33:36,"Apartamento en Venta, CACERIO VALLE DEL LILI, Cali",
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$3.000.000.000 | 752 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",$3.000.000.000 | 752 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, Comuna Centro, Pereira",
2024-06-23 18:33:36,"Casa en Venta, La Florida, Villamaria",$320.000.000 | 105 m² | 3 | 3
2024-06-23 18:33:36,"Casa en Venta, Comuna Universidad/Pinares, Pereira",$320.000.000 | 105 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHAPINERO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL CENTRO, Bogotá D.C.",$600.000.000 | 120 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHAPINERO, Bogotá D.C.",$600.000.000 | 120 m² | 3 | 3
2024-06-23 18:33:36,"Casa en Venta, La Pradera, Villamaria",
2024-06-23 18:33:36,"Casa en Venta, Comuna Universidad/Pinares, Pereira",$600.000.000 | 146 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SANTA ANITA, Cali",$600.000.000 | 146 m² | 3 | 3
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$6.000.000.000 | 1100 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$6.000.000.000 | 1100 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",$1.320.000.000 | 218 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Cuba / Panorama C, Pereira",$1.320.000.000 | 218 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ROSALES PIETRAMONTE, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL CORTIJO, Bogotá D.C.",$1.420.000.000 | 210 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHAPINERO, Bogotá D.C.",$1.420.000.000 | 210 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SAN PIO, Bucaramanga",
2024-06-23 18:33:36,"Apartamento en Venta, CALASANZ, Medellín",$3.200.000.000 | 370 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, La Insula, Chinchina",$3.200.000.000 | 370 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Las Colinas, Manizales",$1.700.000.000 | 470 m² | 3 | 2
2024-06-23 18:33:36,"Casa en Venta, Chipre, Manizales",$1.700.000.000 | 470 m² | 3 | 2
2024-06-23 18:33:36,"Casa en Venta, Campohermoso, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Comuna Cuba/Cuba, Pereira",$1.420.000.000 | 274 m² | 3 | 4
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",$1.420.000.000 | 274 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LA HACIENDA, Cali",
2024-06-23 18:33:36,"Casa en Venta, Palermo, Manizales",$630.000.000 | 250 m² | 4 | 4
2024-06-23 18:33:36,"Casa en Venta, Belen, Manizales",$630.000.000 | 250 m² | 4 | 4
2024-06-23 18:33:36,"Casa en Venta, Comuna Poblado/Poblado Ii, Pereira",
2024-06-23 18:33:36,"Casa en Venta, Fatima, Manizales",$230.000.000 | 264 m² | 5 | 4
2024-06-23 18:33:36,"Casa en Venta, La Pradera, Villamaria",$230.000.000 | 264 m² | 5 | 4
2024-06-23 18:33:36,"Apartamento en Venta, BOCHALEMA, Cali",
2024-06-23 18:33:36,"Casa en Venta, San Joaquin, Manizales",$600.000.000 | 403 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$600.000.000 | 403 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, La Florida, Villamaria",
2024-06-23 18:33:36,"Apartamento en Venta, VALLE DE LA FERREIRA, Cali",$1.200.000.000 | 192.15 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, SEMINARIO, Cali",$1.200.000.000 | 192.15 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Aguadas, Aguadas",
2024-06-23 18:33:36,"Casa en Venta, La Carola, Manizales",$990.000.000 | 314.03 m² | 5 | 3
2024-06-23 18:33:36,"Casa en Venta, Centro, Santa Rosa De Cabal",$990.000.000 | 314.03 m² | 5 | 3
2024-06-23 18:33:36,"Casa en Venta, Comuna Universidad/Canaan, Pereira",
2024-06-23 18:33:36,"Casa en Venta, Palestina, Palestina",$1.900.000.000 | 395 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, LOS CRISTALES, Cali",$1.900.000.000 | 395 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CUARTO DE LEGUA, Cali",
2024-06-23 18:33:36,"Casa en Venta, Comuna El Jardin/Av  30 Agosto, Pereira",$2.500.000.000 | 400 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, SUBA CERROS, Bogotá D.C.",$2.500.000.000 | 400 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, LA CAROLINA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$1.900.000.000 | 384 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO EL TESORO, Medellín",$1.900.000.000 | 384 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CHICO RESERVADO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$450.000.000 | 83.63 m² | 3 | 2
2024-06-23 18:33:36,"Apartamento en Venta, LA CAÑADA, Bogotá D.C.",$450.000.000 | 83.63 m² | 3 | 2
2024-06-23 18:33:36,"Apartamento en Venta, CHICO NAVARRA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, BOSQUE DE PINOS I, Bogotá D.C.",$620.000.000 | 282 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, santa ana oriental   alta, Bogotá D.C.",$620.000.000 | 282 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, LOS ROSALES, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CHICO NAVARRA, Bogotá D.C.",$580.000.000 | 270 m² | 5 | 4
2024-06-23 18:33:36,"Apartamento en Venta, GRATAMIRA, Bogotá D.C.",$580.000.000 | 270 m² | 5 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LAURELES, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, LA AMERICA, Medellín",$620.000.000 | 300 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL REDIL, Bogotá D.C.",$620.000.000 | 300 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CEDRITOS, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CEDRITOS CONTADOR, Bogotá D.C.",$720.000.000 | 170 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BIBIANA USAQUEN, Bogotá D.C.",$720.000.000 | 170 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LOS ROSALES EMAUS, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL BATAN, Bogotá D.C.",$3.600.000.000 | 470 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA OCCIDENTAL, Bogotá …",$3.600.000.000 | 470 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CHICO NAVARRA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, PANCE, Cali",$3.500.000.000 | 700 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, santa  barbara, Bogotá D.C.",$3.500.000.000 | 700 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CEDRITOS LAS ACACIAS, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BIBIANA, Bogotá D.C.",$950.000.000 | 145 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, EL VIRREY, Bogotá D.C.",$950.000.000 | 145 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BIBIANA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, BELLA SUIZA, Bogotá D.C.",$590.000.000 | 135 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, Cristales del Llano, Restrepo",$590.000.000 | 135 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, BATAN, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, ACACIAS USAQUEN, Bogotá D.C.",$750.000.000 | 121 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, IRAKA, Bogotá D.C.",$750.000.000 | 121 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL BATAN, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, ATABANZA, Bogotá D.C.",$1.500.000.000 | 2230 m² | 5 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHICO NORTE II, Bogotá D.C.",$1.500.000.000 | 2230 m² | 5 | 3
2024-06-23 18:33:36,"Apartamento en Venta, LA CAROLINA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, PONTEVEDRA, Bogotá D.C.",$1.700.000.000 | 350 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL RINCON DEL CHICO, Bogotá D.C.",$1.700.000.000 | 350 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, ROSALES BELLAVISTA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BIBIANA, Bogotá D.C.",$310.000.000 | 144 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHICO NAVARRA, Bogotá D.C.",$310.000.000 | 144 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, EL LAGO GAITAN, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, BAVARIA, Santa Marta",$1.700.000.000 | 320 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CENTRO LAS NIEVES, Bogotá D.C.",$1.700.000.000 | 320 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL TEJAR, Bucaramanga",
2024-06-23 18:33:36,"Apartamento en Venta, Montearroyo, Bogotá D.C.",$1.500.000.000 | 320 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, NICOLAS DE FEDERMAN, Bogotá D.C.",$1.500.000.000 | 320 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SUBA RINCON LOS NARANJOS, Bogotá …",
2024-06-23 18:33:36,"Apartamento en Venta, OLAYA, Barranquilla",$2.200.000.000 | 400 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LA PAZ, Envigado",$2.200.000.000 | 400 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CABRERA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$2.300.000.000 | 405 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SOLARIUM DE PONTEVEDRA, Bogotá D.C.",$2.300.000.000 | 405 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DE MONTEARROYO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CHICÓ NAVARRA, Bogotá D.C.",$1.600.000.000 | 400 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LA FERRERIA, La Estrella",$1.600.000.000 | 400 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CEDRO GOLF, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL CONTADOR, Bogotá D.C.",$2.500.000.000 | 280 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO EL TESORO, Medellín",$2.500.000.000 | 280 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CHICO NORTE III, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, VALLE DE LILI, Cali",$890.000.000 | 158 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL TRIANON, Envigado",$890.000.000 | 158 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CEDRITOS, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, loma de los benedictinos, Envigado",$1.728.000.000 | 299 m² | 5 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CANDELARIA LA NUEVA, Bogotá D.C.",$1.728.000.000 | 299 m² | 5 | 4
2024-06-23 18:33:36,"Apartamento en Venta, ROSALES PIETRAMONTE, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, Villa Campestre, Puerto Colombia",$510.000.000 | 99.17 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CIUDAD JARDIN, Barranquilla",$510.000.000 | 99.17 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, PORTAL DE GENOVÉS, Barranquilla",
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DEL PRADO, Barranquilla",$450.000.000 | 220 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DEL MORAL, Bogotá D.C.",$450.000.000 | 220 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, RECODO DEL CONTRY, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, VALLE DEL LILI, Cali",$320.000.000 | 145 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, LA CABRERA, Bogotá D.C.",$320.000.000 | 145 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHICO MUSEO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, URBANIZACION LA FLORA, Cali",$2.500.000.000 | 729 m² | 3 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL CHICO ALTO, Bogotá D.C.",$2.500.000.000 | 729 m² | 3 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, EL RECODO DEL COUNTRY, Bogotá D.C.",$425.000.000 | 225 m² | 5 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$425.000.000 | 225 m² | 5 | 4
2024-06-23 18:33:36,"Apartamento en Venta, FUNZA CR RECODO DE SAN ANDRES, Fu…",
2024-06-23 18:33:36,"Apartamento en Venta, LOS CEDRITOS, Bogotá D.C.",0
2024-06-23 18:33:36,"Apartamento en Venta, EL CHICO CHICO, Bogotá D.C.",0
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA OCCIDENTAL SANTA …",126.63 | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA, Bogotá D.C.",$1.601.000.000 | 340 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LA CAROLINA COUNTRY, Bogotá D.C.",$1.601.000.000 | 340 m² | 4 | 4
2024-06-23 18:33:36,"Casa en Venta, Las Americas, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",$750.000.000 | 240 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, BRITALIA NORTE, Bogotá D.C.",$750.000.000 | 240 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LOS ROSALES EMAUS, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$1.500.000.000 | 400 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, LOMA DE LAS BRUJAS, Envigado",$1.500.000.000 | 400 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, ROALES, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SEÑORIAL, Envigado",$3.200.000.000 | 554 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$3.200.000.000 | 554 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, BELLA SUIZA BAJA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA CENTRAL, Bogotá D.C.",$4.000.000.000 | 400 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CUARTO DE LEGUA, Cali",$4.000.000.000 | 400 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA OCCIDENTAL, Bogotá …",
2024-06-23 18:33:36,"Apartamento en Venta, CABRERA CHICO, Bogotá D.C.",$1.800.000.000 | 234 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, NUEVO SOTOMAYOR, Bucaramanga",$1.800.000.000 | 234 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, LAURELES, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, SANTA ANA, Bogotá D.C.",$1.980.000.000 | 320 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LA CABRERA, Bogotá D.C.",$1.980.000.000 | 320 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, VALLE DEL LILI, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, Cajicá",$2.000.000.000 | 480 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, BOCHALEMA, Cali",$2.000.000.000 | 480 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DEL PARQUE, Barranquilla",
2024-06-23 18:33:36,"Apartamento en Venta, FOREST  LA BALSA, Chía",$1.380.000.000 | 248 m² | 3 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CASTILLO GRANDE, Cartagena de Indias",$1.380.000.000 | 248 m² | 3 | 5
2024-06-23 18:33:36,"Apartamento en Venta, LA CAROLINA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SABANA DE TIBABUYES, Bogotá D.C.",$1.200.000.000 | 183 m² | 3 | 5
2024-06-23 18:33:36,"Apartamento en Venta, BOSQUE VERDE, Bogotá D.C.",$1.200.000.000 | 183 m² | 3 | 5
2024-06-23 18:33:36,"Apartamento en Venta, NUEVA CASTILLA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, LAS GRANJAS, Cali",$550.000.000 | 180 m² | 3 | 2
2024-06-23 18:33:36,"Apartamento en Venta, COLINA CAMPESTRE, Bogotá D.C.",$550.000.000 | 180 m² | 3 | 2
2024-06-23 18:33:36,"Apartamento en Venta, COLINA CAMPESTRE, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, COLINA CAMPESTRE, Bogotá D.C.",$1.270.000.000 | 181 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, COLINA CAMPESTRE, Bogotá D.C.",$1.270.000.000 | 181 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, PRADO VERANIEGO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, Mazuren 21, Bogotá D.C.",$3.500.000.000 | 450 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CIUDAD REAL, Cali",$3.500.000.000 | 450 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CIUDAD SALITRE OCCIDENTAL, Bogotá …",
2024-06-23 18:33:36,"Apartamento en Venta, NORMADIA, Cali",$1.350.000.000 | 400 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ENGATIVA, Bogotá D.C.",$1.350.000.000 | 400 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ENGATIVA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, huertas de cajicá, Cajicá",$940.000.000 | 180 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHAPINERO QUINTA CAMACHO, Bogotá …",$940.000.000 | 180 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, villa campestre, Puerto Colombia",
2024-06-23 18:33:36,"Apartamento en Venta, LOS ROSALES EMAUS, Bogotá D.C.",$3.000.000.000 | 336 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, COLINA, Bogotá D.C.",$3.000.000.000 | 336 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DE SANTA ANA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CHICO SAN PATRICIO, Bogotá D.C.",$480.000.000 | 95 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA CENTRAL, Bogotá D.C.",$480.000.000 | 95 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, LA CAROLINA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SUBA NARANJOS, Bogotá D.C.",$450.000.000 | 200 m² | 4 | 2
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO PROVENZA, Medellín",$450.000.000 | 200 m² | 4 | 2
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO LAS PALMAS, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA CENTRAL USAQUEN, …",$900.000.000 | 505 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO DE SANTA MARIA DE LOS …",$900.000.000 | 505 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CABRERA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CRISTALES, Cali",$850.000.000 | 164 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, Santa Barbara, Bogotá D.C.",$850.000.000 | 164 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, SANTA ISABEL, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, CEDRITOS, Bogotá D.C.",$560.000.000 | 203 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SIERRAS DEL MORAL, Bogotá D.C.",$560.000.000 | 203 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, ALTO DE RIOMAR, Barranquilla",
2024-06-23 18:33:36,"Apartamento en Venta, CENTRO, Cartagena de Indias",$3.100.000.000 | 400 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, SAN ANTONIO NORTE, Bogotá D.C.",$3.100.000.000 | 400 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO DE SANTA MARIA DE LOS …",
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO LA CALERA, Medellín",$670.000.000 | 200 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, Poblado  Campestre, Medellín",$670.000.000 | 200 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, JUANAMBU, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, LOMA DE LAS BRUJAS  ENVIGADO, Mede…",$500.000.000 | 247 m² | 5 | 2
2024-06-23 18:33:36,"Apartamento en Venta, VILLA CAMPESTRE, Barranquilla",$500.000.000 | 247 m² | 5 | 2
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DEL REFUGIO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SOTOMAYOR, Bucaramanga",$650.000.000 | 220 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CABECERA DEL LLANO, Bucaramanga",$650.000.000 | 220 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DE SANTA TERESITA, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, PLAYA SALGUERO, Santa Marta",$270.000.000 | 86 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, SANTA RITA, Cali",$270.000.000 | 86 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CHICO SAN PATRICIO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CEDRITOS, Bogotá D.C.",$3.100.000.000 | 550 m² | 4 | 5
