Fecha de Scraping,Título,Descripción
2024-06-23 17:39:49,"Oficina en Arriendo, SANTA BARBARA AUTOPISTA, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, LA PORCINCULA, Bogotá D.C.",$5.000.000 | 119 m² | 2 | 3
2024-06-23 17:39:49,"Oficina en Arriendo, NOGAL ROSALES, Bogotá D.C.",$5.000.000 | 119 m² | 2 | 3
2024-06-23 17:39:49,"Oficina en Arriendo, PASADENA, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, EL POBLADO, Medellín",$6.800.000 | 123 m² | 2 | 3
2024-06-23 17:39:49,"Oficina en Arriendo, CHAPINERO CENTRAL, Bogotá D.C.",$6.800.000 | 123 m² | 2 | 3
2024-06-23 17:39:49,"Oficina en Arriendo, LAGO, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, CHICO, Bogotá D.C.",$8.500.000 | 225 m² | 3 | 4
2024-06-23 17:39:49,"Casa en Arriendo, Lorena, Medellín",$8.500.000 | 225 m² | 3 | 4
2024-06-23 17:39:49,"Oficina en Arriendo, CENTRO, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, CHICO LOS ROSALES, Bogotá D.C.",$640.000.000 | 86 m² | 3 | 2
2024-06-23 17:39:49,"Oficina en Arriendo, North Point, Bogotá D.C.",$640.000.000 | 86 m² | 3 | 2
2024-06-23 17:39:49,"Oficina en Arriendo, LA SOLEDAD, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, LA CASTELLANA, Bogotá D.C.",$22.000.000 | 261 m² | 3 | 5
2024-06-23 17:39:49,"Oficina en Arriendo, CABECERA DEL LLANO, Bucaramanga",$22.000.000 | 261 m² | 3 | 5
2024-06-23 17:39:49,"Oficina en Arriendo, EL POBLADO, Medellín",
2024-06-23 17:39:49,"Oficina en Arriendo, Cota (Incluye Siberia)",$3.420.000 | 44 m² | 1 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, La Doctora, Sabaneta",$3.420.000 | 44 m² | 1 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Torices, Cartagena de Indias",
2024-06-23 17:39:49,"Oficina en Arriendo, BOSQUE DE PINOS, Bogotá D.C.",$4.100.000 | 85 m² | 3 | 2
2024-06-23 17:39:49,"Oficina en Arriendo, PONTEVEDRA, Bogotá D.C.",$4.100.000 | 85 m² | 3 | 2
2024-06-23 17:39:49,"Oficina en Arriendo, ZONA G, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, CHICO, Bogotá D.C.",$5.000.000 | 155 m² | 4 | 3
2024-06-23 17:39:49,"Oficina en Arriendo, PASADENA, Bogotá D.C.",$5.000.000 | 155 m² | 4 | 3
2024-06-23 17:39:49,"Local Comercial en Arriendo, Otro, Manizales",
2024-06-23 17:39:49,"Local Comercial en Arriendo, Enea, Manizales",$4.200.000 | 71 m² | 2 | 2
2024-06-23 17:39:49,"Local Comercial en Arriendo, Enea, Manizales",$4.200.000 | 71 m² | 2 | 2
2024-06-23 17:39:49,"Local Comercial en Arriendo, Comuna 5/La Pradera, Dos Quebra…",
2024-06-23 17:39:49,"Oficina en Arriendo, CHICO, Bogotá D.C.",$3.500.000 | 50 m² | 1 | 1
2024-06-23 17:39:49,"Oficina en Arriendo, CENTRO, Bogotá D.C.",$3.500.000 | 50 m² | 1 | 1
2024-06-23 17:39:49,"Oficina en Arriendo, CHICO, Bogotá D.C.",
2024-06-23 17:39:49,"Local Comercial en Arriendo, El Tabor, Barranquilla",$720.000 | 62 m² | 2 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Rionegro, Rionegro",$720.000 | 62 m² | 2 | 2
2024-06-23 17:39:49,"Oficina en Arriendo, CENTRO INTERNACIONAL, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, CHICO RESERVADO, Bogotá D.C.",$7.500.000 | 110 m² | 2 | 2
2024-06-23 17:39:49,"Oficina en Arriendo, CHICO, Bogotá D.C.",$7.500.000 | 110 m² | 2 | 2
2024-06-23 17:39:49,"Oficina en Arriendo, San Diego, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, VERSALLES, Cali",$17.200.000 | 200 m² | 3 | 4
2024-06-23 17:39:49,"Oficina en Arriendo, SAN DIEGO III, Bogotá D.C.",$17.200.000 | 200 m² | 3 | 4
2024-06-23 17:39:49,"Oficina en Arriendo, USAQUEN, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, SAN DIEGO LA MACARENA, Bogotá D.C.",$4.400.000 | 110 m² | 2 | 2
2024-06-23 17:39:49,"Oficina en Arriendo, EL TOBERIN, Bogotá D.C.",$4.400.000 | 110 m² | 2 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Cacique Sopo, Sopo (Incluye Yerbabuena)",
2024-06-23 17:39:49,"Oficina en Arriendo, San diego, Bogotá D.C.",$4.700.000 | 150 m² | 3 | 3
2024-06-23 17:39:49,"Oficina en Arriendo, ESTORIL, Bogotá D.C.",$4.700.000 | 150 m² | 3 | 3
2024-06-23 17:39:49,"Oficina en Arriendo, CHICO NORTE, Bogotá D.C.",
2024-06-23 17:39:49,"Oficina en Arriendo, BELEN SAN BERNARDO, Medellín",$7.400.000 | 105 m² | 2 | 3
2024-06-23 17:39:49,"Apartaestudio en Arriendo, Ciudad Del Rio, Medellín",$7.400.000 | 105 m² | 2 | 3
2024-06-23 17:39:49,"Casa en Arriendo, Prado Centro, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, Niza, Bogotá D.C.",$3.500.000 | 86 m² | 3 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Santa Ana Oriental, Bogotá D.C.",$3.500.000 | 86 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Cedritos, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, Cuarto De Legua Guadalupe, Cali",$5.000.000 | 100 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Bosque De Pinos Usaquen, Bogotá D.C.",$5.000.000 | 100 m² | 3 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Los Gonzalez, Medellín",
2024-06-23 17:39:49,"Casa en Arriendo, El Chocho, Envigado",$19.600.000 | 227 m² | 4 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, La Sebastiana, Envigado",$19.600.000 | 227 m² | 4 | 5
2024-06-23 17:39:49,"Casa en Arriendo, Santa Barbara, Bogotá D.C.",
2024-06-23 17:39:49,"Local Comercial en Arriendo, El Tabor, Barranquilla",$4.000.000 | 130 m² | 3 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Calasanz, Medellín",$4.000.000 | 130 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Laureles, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, Porvenir, Rionegro",$2.050.000 | 60 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Loma Del Escobero, Envigado",$2.050.000 | 60 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Pontevedra, Bogotá D.C.",
2024-06-23 17:39:49,"Local Comercial en Arriendo, El Tabor, Barranquilla",$1.800.000 | 45 m² | 1 | 1
2024-06-23 17:39:49,"Casa en Arriendo, La Floresta, Bogotá D.C.",$1.800.000 | 45 m² | 1 | 1
2024-06-23 17:39:49,"Apartamento en Arriendo, Poblado, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, Alto De La Flores, Sabaneta",$40.000.000 | 367 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Loma De San Jose, Sabaneta",$40.000.000 | 367 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Santa Paula, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, Aves Maria, Sabaneta",$23.000.000 | 259 m² | 3 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, Cañaveralejo, Sabaneta",$23.000.000 | 259 m² | 3 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, El Retiro, Retiro",
2024-06-23 17:39:49,"Apartamento en Arriendo, Fontibon, Rionegro",$12.000.000 | 320 m² | 4 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, Suramerica, Itagui",$12.000.000 | 320 m² | 4 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",
2024-06-23 17:39:49,"Apartamento en Arriendo, El Retiro, Retiro",$2.650.000 | 77 m² | 3 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Canelon, Cajicá",$2.650.000 | 77 m² | 3 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Yerbabonita Bosque Nativo, Sopo (Incluye Yer…",
2024-06-23 17:39:49,"Apartamento en Arriendo, Villa Campestre, Barranquilla",$25.000.000 | 358 m² | 4 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, Simon Bolivar, Medellín",$25.000.000 | 358 m² | 4 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, Calasanz, Medellín",
2024-06-23 17:39:49,"Casa en Arriendo, San Francisco, Barranquilla",$3.650.000 | 80 m² | 2 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Señorial, Envigado",$3.650.000 | 80 m² | 2 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Rionegro, Rionegro",
2024-06-23 17:39:49,"Apartamento en Arriendo, Sabaneta, Sabaneta",$3.300.000 | 112 m² | 3 | 3
2024-06-23 17:39:49,"Casa en Arriendo, La Aguacatala, Medellín",$3.300.000 | 112 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Ciudad Jardin, Cali",
2024-06-23 17:39:49,"Apartamento en Arriendo, Sabaneta, Sabaneta",$5.100.000 | 134 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Sabaneta, Sabaneta",$5.100.000 | 134 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, San Diego, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, Loma De Los Bernal, Medellín",$2.000.000 | 90 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Chico Norte, Bogotá D.C.",$2.000.000 | 90 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Hayuelos, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, Miramar, Barranquilla",$17.000.000 | 345 m² | 4 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Castropol, Medellín",$17.000.000 | 345 m² | 4 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Pontevedra, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, Roma, Bogotá D.C.",$11.000.000 | 150 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Estadio, Medellín",$11.000.000 | 150 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Parque Natura, Jamundi",
2024-06-23 17:39:49,"Apartamento en Arriendo, Guabinas, Yumbo",$7.000.000 | 154 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Robledo, Medellín",$7.000.000 | 154 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Las Palmas M, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, Santa Barbara Alta, Bogotá D.C.",$9.500.000 | 380 m² | 3 | 4
2024-06-23 17:39:49,"Consultorio en Arriendo, Belen, Manizales",$9.500.000 | 380 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, San Antonio De Pereira, Rionegro",
2024-06-23 17:39:49,"Apartamento en Arriendo, Punta Roca  Sabanilla, Puerto Colombia",$15.000.000 | 310 m² | 5 | 4
2024-06-23 17:39:49,"Casa en Arriendo, Casa De Campo, La Calera",$15.000.000 | 310 m² | 5 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Sabaneta, Sabaneta",
2024-06-23 17:39:49,"Apartamento en Arriendo, Zuñiga, Envigado",420 | 5 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, Bochalema Viveros, Cali",60 | 3 | 2
2024-06-23 17:39:49,"Consultorio en Arriendo, Chico Navarra, Bogotá D.C.",62 | 3 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Tenjo, Tenjo",$5.000.000 | 120 m² | 3 | 4
2024-06-23 17:39:49,"Oficina en Arriendo, Cajica, Cajicá",$5.000.000 | 120 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Loma Del Barro, Envigado",
2024-06-23 17:39:49,"Apartamento en Arriendo, El Chico, Bogotá D.C.",$2.700.000 | 105 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Las Lomas, Medellín",$2.700.000 | 105 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Cedro Golf, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, Belen Loma De Los Bernal, Medellín",$5.200.000 | 140 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Guayabal, Itagui",$5.200.000 | 140 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Alameda Del Rio, Barranquilla",
2024-06-23 17:39:49,"Apartamento en Arriendo, Las Lomitas, Sabaneta",$20.000.000 | 325 m² | 4 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Alto Prado, Barranquilla",$20.000.000 | 325 m² | 4 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, El Campestre, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, Santa Paula, Bogotá D.C.",$8.000.000 | 126 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Pan De Azucar, Sabaneta",$8.000.000 | 126 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Pilsen, Itagui",
2024-06-23 17:39:49,"Apartamento en Arriendo, Bella Suiza Usaquen, Bogotá D.C.",$5.000.000 | 158 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Bosque Medina, Bogotá D.C.",$5.000.000 | 158 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Cielo Mar, Cartagena de Indias",
2024-06-23 17:39:49,"Apartamento en Arriendo, Ciudad Mallorquin, Puerto Colombia",$5.500.000 | 144 m² | 3 | 3
2024-06-23 17:39:49,"Casa en Arriendo, Loma Del Escobero, Envigado",$5.500.000 | 144 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Asdesillas, Sabaneta",
2024-06-23 17:39:49,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$8.000.000 | 240 m² | 3 | 4
2024-06-23 17:39:49,"Casa en Arriendo, Gratamira, Bogotá D.C.",$8.000.000 | 240 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Alameda Del Rio, Barranquilla",
2024-06-23 17:39:49,"Apartamento en Arriendo, Nogal, Bogotá D.C.",$540.000.000 | 95.45 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Santa Maria De Los Angeles, Medellín",$540.000.000 | 95.45 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Gravetal, Sabaneta",
2024-06-23 17:39:49,"Local Comercial en Arriendo, CHICO, Bogotá D.C.",$2.850.000 | 65 m² | 3 | 2
2024-06-23 17:39:49,"Local Comercial en Arriendo, FONTIBON RECODO, Bogotá D.C.",$2.850.000 | 65 m² | 3 | 2
2024-06-23 17:39:49,"Local Comercial en Arriendo, barrios unidos, Bogotá D.C.",
2024-06-23 17:39:49,"Local Comercial en Arriendo, MARLY, Bogotá D.C.",$4.950.000 | 115 m² | 3 | 2
2024-06-23 17:39:49,"Local Comercial en Arriendo, SAN DIEGO, Bogotá D.C.",$4.950.000 | 115 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, El Nogal, Bogotá D.C.",
2024-06-23 17:39:49,"Local Comercial en Arriendo, chapinero, Bogotá D.C.",$3.200.000 | 114 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Salitre Nor Occidental, Bogotá D.C.",$3.200.000 | 114 m² | 3 | 3
2024-06-23 17:39:49,"Local Comercial en Arriendo, SANTA BÁRBARA   MB SAS, Bogotá …",
2024-06-23 17:39:49,"Casa en Arriendo, Santa Barbara Alta, Bogotá D.C.",$13.800.000 | 220 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Valle Del Lili, Cali",$13.800.000 | 220 m² | 3 | 4
2024-06-23 17:39:49,"Local Comercial en Arriendo, San Mateo, Fusagasuga",
2024-06-23 17:39:49,"Local Comercial en Arriendo, SANTA BÁRBARA   MB SAS, Bogotá …",$3.800.000 | 140 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Bosque Medina Usaquen, Bogotá D.C.",$3.800.000 | 140 m² | 3 | 4
2024-06-23 17:39:49,"Local Comercial en Arriendo, CENTRO COMERCIAL SANTA FE, B…",
2024-06-23 17:39:49,"Local Comercial en Arriendo, FONTIBON RECODO, Bogotá D.C.",$10.000.000 | 210 m² | 3 | 4
2024-06-23 17:39:49,"Casa en Arriendo, Kalamary, Chía",$10.000.000 | 210 m² | 3 | 4
2024-06-23 17:39:49,"Local Comercial en Arriendo, puente aranda, Bogotá D.C.",
2024-06-23 17:39:49,"Local Comercial en Arriendo, CARVAJAL, Bogotá D.C.",$6.500.000 | 180 m² | 3 | 5
2024-06-23 17:39:49,"Local Comercial en Arriendo, San Patricio, Bogotá D.C.",$6.500.000 | 180 m² | 3 | 5
2024-06-23 17:39:49,"Casa en Arriendo, La Castellana, Bogotá D.C.",
2024-06-23 17:39:49,"Local Comercial en Arriendo, centro internacional bogota, Bogo…",$8.900.000 | 120 m² | 2 | 3
2024-06-23 17:39:49,"Local Comercial en Arriendo, NORMANDIA, Bogotá D.C.",$8.900.000 | 120 m² | 2 | 3
2024-06-23 17:39:49,"Casa en Arriendo, El Escobero, Envigado",
2024-06-23 17:39:49,"Local Comercial en Arriendo, FONTIBON COFRADIA, Bogotá D.C.",$2.625.000 | 80 m² | 3 | 2
2024-06-23 17:39:49,"Local Comercial en Arriendo, EL INGENIO III, Cali",$2.625.000 | 80 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, El Escobero, Envigado",
2024-06-23 17:39:49,"Local Comercial en Arriendo, NUEVO MAIZARO, Villavicencio",$2.800.000 | 80 m² | 3 | 2
2024-06-23 17:39:49,"Local Comercial en Arriendo, SAN DIEGO, Bogotá D.C.",$2.800.000 | 80 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Altamira, Barranquilla",
2024-06-23 17:39:49,"Local Comercial en Arriendo, zona g, Bogotá D.C.",$10.000.000 | 431 m² | 3 | 5
2024-06-23 17:39:49,"Casa en Arriendo, Cabrera, Bogotá D.C.",$10.000.000 | 431 m² | 3 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.",
2024-06-23 17:39:49,"Casa en Arriendo, Bosque Izquierdo, Bogotá D.C.",$7.800.000 | 270 m² | 4 | 4
2024-06-23 17:39:49,"Consultorio en Arriendo, SANTA BÁRBARA   MB SAS, Bogotá D.C.",$7.800.000 | 270 m² | 4 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Poblado, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, San Jose De Bavaria, Bogotá D.C.",$25.000.000 | 500 m² | 5 | 5
2024-06-23 17:39:49,"Casa en Arriendo, Vereda Fagua, Chía",$25.000.000 | 500 m² | 5 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, La Fe, Retiro",
2024-06-23 17:39:49,"Apartamento en Arriendo, Chico Norte, Bogotá D.C.",$7.500.000 | 123 m² | 2 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, San Diego, Medellín",$7.500.000 | 123 m² | 2 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Zona 1, Envigado",
2024-06-23 17:39:49,"Apartamento en Arriendo, Chico Norte, Bogotá D.C.",$3.200.000 | 66 m² | 2 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Hayuelos, Bogotá D.C.",$3.200.000 | 66 m² | 2 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Montearroyo, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, El Retiro, Retiro",$6.400.000 | 186 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Rincon Del Chico, Bogotá D.C.",$6.400.000 | 186 m² | 3 | 4
2024-06-23 17:39:49,"Casa en Arriendo, Los Nogales, Barranquilla",
2024-06-23 17:39:49,"Apartamento en Arriendo, Bellavista, Cali",$2.400.000 | 45 m² | 1 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Los Rosales, Bogotá D.C.",$2.400.000 | 45 m² | 1 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Alameda Del Rio, Barranquilla",
2024-06-23 17:39:49,"Apartamento en Arriendo, San Lucas, Medellín",$11.000.000 | 234 m² | 4 | 5
2024-06-23 17:39:49,"Casa en Arriendo, Alto De Las Palmas, Envigado",$11.000.000 | 234 m² | 4 | 5
2024-06-23 17:39:49,"Apartamento en Arriendo, Loma Del Esmeraldal, Envigado",
2024-06-23 17:39:49,"Casa en Arriendo, La Carolina Usaquen, Bogotá D.C.",$8.200.000 | 172 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Puerta Dorada, Barranquilla",$8.200.000 | 172 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, El Nogal, Bogotá D.C.",$11.560.000 | 420 m² | 4 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Aves Maria, Sabaneta",$11.560.000 | 420 m² | 4 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Santa Barbara Alta, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, Rosales, Bogotá D.C.",$3.300.000 | 74.83 m² | 2 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Los Rosales, Bogotá D.C.",$3.300.000 | 74.83 m² | 2 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, San Pablo, Itagui",
2024-06-23 17:39:49,"Casa en Arriendo, Colina Norte, Bogotá D.C.",$2.200.000 | 70 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Santa Paula, Bogotá D.C.",$2.200.000 | 70 m² | 3 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Las Delicias, Barranquilla",
2024-06-23 17:39:49,"Apartamento en Arriendo, Los Colores, Medellín",$10.000.000 | 215 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, El Campestre, Medellín",$10.000.000 | 215 m² | 3 | 3
2024-06-23 17:39:49,"Casa en Arriendo, Las Palmas, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, Poblado, Medellín",$2.815.000 | 60 m² | 1 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Prados De Sabaneta, Sabaneta",$2.815.000 | 60 m² | 1 | 2
2024-06-23 17:39:49,"Casa en Arriendo, Poblado, Medellín",
2024-06-23 17:39:49,"Casa en Arriendo, Pasadena, Bogotá D.C.",$7.800.000 | 140 m² | 2 | 2
2024-06-23 17:39:49,"Finca en Arriendo, Borrero Ayerbe, Dagua",$7.800.000 | 140 m² | 2 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, La Felicidad, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.",$7.100.000 | 178 m² | 3 | 3
2024-06-23 17:39:49,"Casa en Arriendo, Gaitan, Bucaramanga",$7.100.000 | 178 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, El Nogal, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, Bocagrande, Cartagena de Indias",$16.700.000 | 200 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Los Balsos, Medellín",$16.700.000 | 200 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, El Porvenir, Rionegro",
2024-06-23 17:39:49,"Apartamento en Arriendo, Los Balsos, Medellín",$4.600.000 | 157 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Llanogrande, Rionegro",$4.600.000 | 157 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, La Cabrera, Bogotá D.C.",
2024-06-23 17:39:49,"Apartamento en Arriendo, El Chingui, Envigado",$7.300.000 | 148 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Los Balsos, Medellín",$7.300.000 | 148 m² | 3 | 3
2024-06-23 17:39:49,"Apartaestudio en Arriendo, El Porvenir, Barranquilla",
2024-06-23 17:39:49,"Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.",$4.900.000 | 211 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Las Lomitas, Sabaneta",$4.900.000 | 211 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Mayorca, Sabaneta",
2024-06-23 17:39:49,"Casa en Arriendo, Av  Libertadores  Prados I, Cúcuta",$3.200.000 | 147 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",$3.200.000 | 147 m² | 3 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Machado, Copacabana",
2024-06-23 17:39:49,"Apartamento en Arriendo, Bochalema, Cali",$2.800.000 | 85 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Planadas, Mosquera",$2.800.000 | 85 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Suba, Bogotá D.C.",
2024-06-23 17:39:49,"Casa en Arriendo, Fontibon, Rionegro",$3.250.000 | 65 m² | 3 | 2
2024-06-23 17:39:49,"Apartaestudio en Arriendo, Avenida Pradilla, Chía",$3.250.000 | 65 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Madrid, Madrid",
2024-06-23 17:39:49,"Apartamento en Arriendo, Chico Norte, Bogotá D.C.",$4.100.000 | 86 m² | 2 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, San Diego, Medellín",$4.100.000 | 86 m² | 2 | 3
2024-06-23 17:39:49,"Casa en Arriendo, La Calera, La Calera",
2024-06-23 17:39:49,"Apartamento en Arriendo, Las Palmas, Medellín",$7.500.000 | 185 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Barro Blanco, Rionegro",$7.500.000 | 185 m² | 3 | 4
2024-06-23 17:39:49,"Apartamento en Arriendo, Castropol, Medellín",
2024-06-23 17:39:49,"Apartamento en Arriendo, Loma Las Brujas, Envigado",$3.600.000 | 80 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Guayaquil, Cali",$3.600.000 | 80 m² | 3 | 2
2024-06-23 17:39:49,"Apartamento en Arriendo, Serena Del Mar, Cartagena de Indias",
2024-06-23 17:39:49,"Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.",$4.800.000 | 132 m² | 4 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Santa Barbara, Bogotá D.C.",$4.800.000 | 132 m² | 4 | 3
2024-06-23 17:39:49,"Apartamento en Arriendo, Ciudadela La Prosperidad, Madrid",
2024-06-23 17:39:49,"Apartamento en Arriendo, Los Colegios, Rionegro",$4.800.000 | 100 m² | 3 | 2
